moisture,temp,humidity,rainfall,time_of_day,pump
23.1,33.8,62.6,0,18,0
21.7,34.6,62.9,0,2,1
39.6,29.0,60.5,0,19,0
34.4,27.9,48.8,0,16,0
26.1,36.1,48.5,1,10,0
6.6,28.0,63.0,1,16,0
22.1,29.6,63.1,1,11,0
46.6,35.5,53.3,0,11,0
23.2,32.1,50.7,0,19,0
33.8,24.8,66.7,1,15,0
36.5,39.0,51.4,0,0,0
26.8,29.9,62.5,0,19,0
18.3,30.4,53.6,0,12,1
5.5,33.0,44.5,0,1,1
30.5,34.5,71.1,0,15,0
18.5,39.8,56.2,1,6,0
26.4,25.4,47.9,1,21,0
15.0,35.3,41.1,0,1,1
22.9,35.0,42.1,1,17,0
25.3,31.5,51.3,0,16,0
27.1,35.1,74.3,0,15,0
16.1,35.7,49.2,0,19,1
34.6,26.5,69.5,0,17,0
20.2,39.0,53.7,0,20,1
11.6,25.8,43.2,0,19,1
24.1,27.5,50.3,0,15,0
25.3,31.0,42.2,0,0,0
26.3,39.7,46.4,1,20,0
35.9,30.8,46.1,0,4,0
23.1,31.9,36.0,0,14,0
24.0,37.7,70.1,0,12,0
16.2,30.8,57.1,1,4,0
31.6,27.3,48.1,0,17,0
26.5,30.3,57.2,0,19,0
21.6,37.5,46.6,0,4,1
9.8,32.3,28.3,0,15,1
36.6,39.7,84.6,0,10,0
15.2,35.0,56.9,1,10,0
20.3,29.4,49.1,0,21,1
27.9,32.2,35.7,1,22,0
15.4,28.6,40.1,0,2,1
13.1,29.3,71.5,0,18,1
8.0,45.0,70.0,0,9,1
30.8,36.1,62.5,0,1,0
20.6,35.4,43.8,0,16,1
48.4,29.5,70.1,0,2,0
17.0,38.3,59.5,1,2,0
17.6,36.4,61.5,0,7,1
20.5,39.5,59.5,0,15,1
26.9,39.3,39.9,0,11,0
21.2,26.1,43.0,0,21,1
29.9,27.6,49.9,0,18,0
17.2,28.0,61.4,0,0,1
13.9,28.2,41.2,0,18,1
10.6,33.3,53.2,1,3,0
7.2,29.7,53.2,0,16,1
20.9,40.3,62.9,0,18,1
22.6,39.6,61.7,0,3,0
19.9,32.0,44.9,0,14,1
34.9,39.8,69.5,0,6,0
34.8,38.0,43.4,0,19,0
22.3,30.2,65.9,0,16,0
10.6,24.0,49.5,0,21,1
20.5,31.1,56.6,1,8,0
20.2,29.4,57.3,0,6,1
19.7,32.8,57.0,0,3,1
19.4,32.4,61.7,0,16,1
19.8,32.3,58.9,0,14,1
21.9,34.1,62.8,0,22,1
19.9,27.1,59.6,0,8,1
26.7,33.6,42.4,1,15,0
27.9,30.2,57.7,0,5,0
17.7,32.8,49.4,0,16,1
35.2,35.8,43.9,0,6,0
17.2,27.1,52.1,0,16,1
12.1,30.9,56.8,0,13,1
28.0,31.5,57.5,1,14,0
18.5,29.9,65.6,0,19,1
27.6,35.6,68.1,1,20,0
5.8,29.1,58.4,0,17,1
36.1,29.8,60.2,0,18,0
30.4,29.2,56.0,0,17,0
13.0,36.4,62.7,0,13,1
13.2,30.0,59.9,0,19,1
38.4,33.8,54.5,1,22,0
19.1,39.9,76.5,1,4,0
18.3,31.7,49.5,0,6,1
6.9,36.4,69.5,0,11,1
22.2,38.7,41.5,0,16,0
23.2,36.1,63.1,1,18,0
30.7,31.9,69.4,0,15,0
13.8,34.6,35.9,0,1,1
12.8,26.9,56.4,0,11,1
28.6,28.9,62.2,0,16,0
33.1,29.6,57.5,0,20,0
12.4,41.0,58.8,0,2,1
33.7,28.7,56.4,0,7,0
25.3,28.7,44.1,0,4,0
33.7,27.8,78.7,0,20,0
24.4,34.2,50.0,0,22,0
5.0,32.6,59.3,0,23,1
23.8,36.3,48.5,0,16,0
33.5,34.7,32.2,0,20,0
17.9,26.5,45.8,0,13,1
21.9,28.8,40.5,0,22,1
23.6,37.5,65.9,0,13,0
5.0,31.2,48.9,0,3,1
38.4,36.8,49.9,1,14,0
17.8,31.4,44.4,0,1,1
29.0,28.1,55.9,0,20,0
24.3,30.8,47.8,1,3,0
35.1,28.1,64.9,0,16,0
28.2,29.7,58.0,0,22,0
23.1,32.8,49.3,0,2,0
17.9,34.0,63.5,1,21,0
31.4,25.6,55.1,0,20,0
10.0,31.9,55.2,0,15,1
30.2,29.7,40.4,0,11,0
16.2,29.4,54.3,0,19,1
35.0,32.5,58.2,0,2,0
26.3,29.8,68.3,0,4,0
30.2,37.5,47.5,0,15,0
25.7,36.8,77.8,0,6,0
11.0,36.7,60.6,0,19,1
18.1,30.0,39.8,0,15,1
30.4,28.2,46.5,0,16,0
26.3,32.3,69.2,0,1,0
34.4,31.4,67.4,0,11,0
28.2,29.6,55.2,0,12,0
17.3,27.3,56.5,0,4,1
18.6,31.8,43.4,0,15,1
25.8,30.4,68.2,0,7,0
6.5,34.8,45.1,0,23,1
38.4,34.7,63.4,0,13,0
28.5,36.4,68.5,1,7,0
34.8,27.0,55.5,0,17,0
12.4,33.6,64.7,1,19,0
35.0,29.1,73.5,0,11,0
42.9,27.1,57.7,0,10,0
14.4,30.3,53.2,1,15,0
31.2,36.3,54.3,0,21,0
25.0,30.5,47.6,1,14,0
12.6,38.3,47.3,0,12,1
28.9,34.2,59.4,0,21,0
31.7,30.4,53.4,0,20,0
20.2,36.6,58.3,0,17,1
34.3,33.8,40.1,1,23,0
11.7,28.3,54.1,0,0,1
13.0,39.4,65.3,0,0,1
26.1,33.0,43.8,1,0,0
25.2,32.1,55.2,1,8,0
19.3,28.6,36.5,0,20,1
31.5,36.7,41.9,0,13,0
29.2,34.1,63.1,0,17,0
31.9,34.5,51.9,0,0,0
24.0,30.0,73.2,1,19,0
29.8,35.3,59.3,1,10,0
21.4,35.6,60.3,0,1,1
41.4,29.3,44.2,0,18,0
18.5,26.3,51.1,0,1,1
41.8,34.3,47.7,0,23,0
25.3,25.7,44.3,0,18,0
14.0,32.6,61.6,0,1,1
35.9,30.2,63.6,0,5,0
26.0,36.9,59.0,0,22,0
31.8,30.4,46.7,0,14,0
34.8,36.4,58.3,0,10,0
27.7,29.9,35.9,1,15,0
20.3,36.0,68.2,0,19,1
32.8,40.2,42.0,0,20,0
25.0,27.7,43.8,0,21,0
30.5,33.2,56.2,1,2,0
7.8,43.0,57.0,1,2,0
28.6,32.3,54.3,0,18,0
19.9,32.2,43.9,0,20,1
38.2,35.2,66.3,0,10,0
30.0,32.2,38.1,0,5,0
26.9,25.2,40.2,0,8,0
28.9,36.5,53.9,0,4,0
17.0,24.0,42.4,0,23,1
38.0,30.3,67.2,0,6,0
40.9,36.8,43.2,0,19,0
28.1,30.6,70.6,0,0,0
37.7,29.2,65.4,0,2,0
20.4,35.5,67.4,0,10,1
18.6,28.6,73.9,1,20,0
25.3,27.1,55.8,0,9,0
28.5,33.1,44.9,0,12,0
21.8,31.3,54.0,0,2,1
29.3,27.0,49.3,0,10,0
27.5,34.5,47.9,0,19,0
17.0,33.9,56.5,0,8,1
29.2,30.6,51.9,1,10,0
31.9,30.8,47.5,1,8,0
26.4,33.9,52.5,1,12,0
34.2,36.8,60.5,0,8,0
15.3,30.9,64.6,0,13,1
28.7,34.6,39.0,0,15,0
15.6,34.3,52.0,0,16,1
16.1,35.5,53.6,0,14,1
20.0,32.2,43.2,1,10,0
17.5,28.4,53.8,0,11,1
20.6,30.2,56.5,0,10,1
23.3,33.4,60.2,0,17,0
31.7,39.3,55.8,0,23,0
22.4,30.1,46.2,0,11,0
12.3,35.2,75.1,0,7,1
34.1,30.7,63.3,0,20,0
18.3,32.4,60.5,0,9,1
24.5,38.1,65.0,0,22,0
28.6,35.1,57.4,0,2,0
26.6,27.0,67.9,0,19,0
33.8,29.7,55.6,1,3,0
28.8,37.0,55.0,0,12,0
18.1,32.6,61.4,1,19,0
42.4,27.4,70.8,0,7,0
26.6,28.7,70.1,1,1,0
23.8,34.8,60.9,0,1,0
32.7,36.0,60.2,0,20,0
27.0,32.1,62.0,0,5,0
28.2,41.9,64.9,1,19,0
44.9,35.3,68.0,1,6,0
22.8,31.0,52.6,0,3,0
22.5,28.7,68.2,0,7,0
25.9,28.1,58.4,0,17,0
33.6,33.3,61.5,0,9,0
12.9,30.0,68.8,0,19,1
9.3,38.7,62.5,0,10,1
20.3,37.9,64.2,0,6,1
11.9,34.5,51.1,1,4,0
21.6,27.3,70.0,0,10,1
29.0,29.3,62.0,0,17,0
17.9,37.0,56.3,0,15,1
13.6,29.7,66.0,0,18,1
25.6,36.5,80.9,0,19,0
31.9,33.9,43.3,0,4,0
11.4,32.2,47.0,1,6,0
31.6,29.2,81.9,0,2,0
31.5,31.6,59.3,0,9,0
32.6,32.8,56.9,0,18,0
34.7,36.1,53.8,0,4,0
42.6,28.5,67.1,0,4,0
22.2,30.9,81.1,0,22,0
25.9,32.2,48.3,0,21,0
21.7,34.7,54.0,0,10,1
25.0,28.4,51.5,1,18,0
37.3,26.7,62.3,0,11,0
14.2,34.7,67.2,0,16,1
18.1,25.9,71.2,0,21,1
36.0,37.1,62.7,0,21,0
33.2,31.4,80.2,0,19,0
22.1,25.8,49.3,0,14,0
31.8,30.1,46.7,0,17,0
27.7,33.5,69.7,0,8,0
37.0,29.9,56.2,0,21,0
25.6,32.1,41.2,1,16,0
33.2,35.0,51.8,0,23,0
46.1,31.2,57.6,0,22,0
29.8,28.3,48.5,0,10,0
25.4,30.8,44.9,1,5,0
30.8,37.7,52.9,1,11,0
22.1,38.7,44.4,1,10,0
44.1,23.9,61.4,0,16,0
26.4,36.4,35.6,0,9,0
22.8,33.0,55.9,0,12,0
18.3,35.7,60.2,1,4,0
33.8,29.8,54.1,1,3,0
31.9,24.9,65.9,0,6,0
21.0,34.3,41.3,0,14,1
29.6,28.2,48.0,0,1,0
12.9,26.4,51.7,0,16,1
26.5,26.7,62.1,1,22,0
28.6,34.4,57.2,0,23,0
38.7,32.6,76.4,0,20,0
18.8,35.1,46.9,0,7,1
14.8,34.7,41.1,0,15,1
17.8,30.3,72.9,0,19,1
14.3,31.7,40.7,1,23,0
35.7,30.0,61.8,1,2,0
37.4,31.2,45.2,0,22,0
27.6,28.1,34.3,0,21,0
34.8,33.6,51.3,0,16,0
26.1,36.3,64.0,0,4,0
24.2,28.7,42.8,1,13,0
22.3,37.1,60.8,0,13,0
22.5,32.5,62.6,0,13,0
12.6,33.0,42.3,1,10,0
27.1,25.2,52.7,0,19,0
24.7,24.8,70.8,0,12,0
31.0,32.6,61.5,0,21,0
25.7,35.2,52.4,1,8,0
23.7,29.3,59.2,1,19,0
18.0,38.7,48.1,1,1,0
25.6,34.9,66.1,1,11,0
30.9,28.4,66.1,0,7,0
15.9,32.1,56.2,0,15,1
25.7,41.9,57.3,0,0,0
26.9,27.0,45.0,1,15,0
19.3,34.1,41.5,0,5,1
20.3,30.7,51.2,1,19,0
26.8,34.8,54.1,0,5,0
15.9,37.1,65.6,1,2,0
27.8,30.5,64.2,0,8,0
17.8,36.5,56.8,0,18,1
33.5,40.9,66.9,0,2,0
43.7,32.3,45.6,0,20,0
18.1,35.1,65.8,0,6,1
29.3,29.6,47.1,0,13,0
19.2,32.1,67.4,0,21,1
33.3,31.3,54.9,0,13,0
14.9,35.2,35.0,0,22,1
28.8,36.8,62.3,0,2,0
18.0,31.6,63.1,1,4,0
23.3,38.1,50.4,1,4,0
16.8,38.1,51.3,0,18,1
31.6,35.4,53.4,1,9,0
18.3,29.9,35.7,1,8,0
29.4,29.6,31.4,1,15,0
22.2,28.8,68.0,1,8,0
24.1,35.8,46.8,0,5,0
26.2,27.2,73.6,0,4,0
18.9,34.7,68.7,0,3,1
26.7,27.7,70.7,0,19,0
37.2,35.3,48.5,0,20,0
18.8,32.1,38.9,0,17,1
34.4,37.3,44.1,0,15,0
37.0,36.6,50.5,0,23,0
18.5,37.7,31.3,0,6,1
13.4,37.8,50.2,0,13,1
27.4,32.6,53.0,1,22,0
20.6,27.4,42.1,0,16,1
39.9,27.8,44.6,1,7,0
25.3,23.7,52.8,0,10,0
18.6,27.7,58.6,0,16,1
15.8,32.3,46.1,0,13,1
33.7,29.8,57.9,0,8,0
20.4,31.3,56.4,0,5,1
25.4,34.0,55.5,1,7,0
32.6,30.8,48.5,0,16,0
21.1,27.5,41.7,1,21,0
24.6,31.8,72.0,0,12,0
24.9,28.4,61.3,0,12,0
30.5,30.9,65.1,0,16,0
29.7,37.4,54.2,0,18,0
23.2,30.9,53.4,0,1,0
25.5,39.1,59.9,0,17,0
22.0,37.7,36.7,1,3,0
13.2,29.7,43.9,0,6,1
27.1,27.6,47.0,1,15,0
40.1,31.8,50.5,0,18,0
17.9,36.6,46.2,0,14,1
18.8,30.0,58.3,0,22,1
18.0,35.6,55.8,0,13,1
30.8,36.8,68.9,0,12,0
28.6,28.9,79.7,0,19,0
23.7,29.3,42.4,0,6,0
17.7,34.9,56.5,0,14,1
25.7,32.6,56.5,0,0,0
12.5,29.3,54.9,0,1,1
26.1,30.6,44.2,1,23,0
32.0,31.7,45.8,0,2,0
15.0,25.7,57.4,0,20,1
12.7,35.1,45.5,0,23,1
37.6,30.1,56.6,1,4,0
20.1,20.9,52.5,0,15,1
34.1,31.9,56.4,0,16,0
23.8,29.0,45.5,0,17,0
23.7,38.8,56.6,1,15,0
28.5,29.7,46.2,0,10,0
17.9,27.6,56.6,0,2,1
26.1,34.0,68.4,0,9,0
21.9,29.4,57.6,0,17,1
14.4,28.9,58.2,0,15,1
27.7,34.0,63.2,1,8,0
22.9,27.8,41.0,0,20,0
23.7,26.2,72.2,0,0,0
15.3,38.9,44.4,0,10,1
37.7,34.3,63.8,0,10,0
32.0,30.9,62.5,0,12,0
32.7,32.0,46.0,0,7,0
22.6,34.0,65.1,1,18,0
11.2,35.9,60.0,0,8,1
40.6,29.0,73.9,0,5,0
24.5,33.5,56.9,0,3,0
19.0,30.0,53.9,1,8,0
28.3,31.2,49.9,1,14,0
34.3,32.6,37.6,0,17,0
24.8,32.0,51.8,0,21,0
35.2,34.9,52.2,0,3,0
33.7,33.9,57.6,0,18,0
16.4,26.0,40.8,0,15,1
19.6,26.6,52.6,0,5,1
32.7,30.5,60.8,1,11,0
5.0,39.3,61.8,0,14,1
23.8,28.6,36.4,0,14,0
13.6,31.2,62.1,0,14,1
21.2,29.9,52.5,0,15,1
22.6,29.8,53.1,0,13,0
22.1,32.7,31.4,0,7,0
20.6,37.6,69.9,0,1,1
16.2,33.8,56.8,1,14,0
43.3,28.8,39.7,1,7,0
39.9,43.0,58.8,0,10,0
15.7,32.3,58.4,0,15,1
37.7,29.7,67.2,0,7,0
21.8,37.6,51.9,0,4,1
26.0,30.1,55.1,1,19,0
24.5,38.7,48.6,0,3,0
19.7,28.5,61.0,0,11,1
32.9,37.7,47.2,0,9,0
26.0,32.8,46.1,0,3,0
21.2,37.2,54.3,0,18,1
14.6,39.6,42.7,0,9,1
17.9,27.5,71.0,1,18,0
11.9,37.1,74.3,0,18,1
25.1,26.4,50.5,0,10,0
15.4,27.8,41.1,1,22,0
22.9,28.8,58.4,0,12,0
36.0,34.0,50.2,1,20,0
34.6,32.1,66.7,0,1,0
24.7,31.3,47.1,1,13,0
24.3,32.6,60.4,0,19,0
40.0,34.4,56.1,0,17,0
29.2,34.7,48.2,1,15,0
22.4,36.4,57.4,1,23,0
13.6,39.3,63.8,0,3,1
28.2,31.9,55.9,0,0,0
31.6,29.9,56.0,1,2,0
19.9,34.5,46.3,0,11,1
27.3,27.4,66.4,0,22,0
22.1,29.3,65.4,0,2,0
23.5,36.0,50.9,0,20,0
5.1,31.5,53.8,0,17,1
23.2,27.2,69.1,1,23,0
32.8,26.0,43.7,0,3,0
19.9,32.2,61.0,1,16,0
25.4,36.6,49.4,0,11,0
19.0,36.5,72.8,0,19,1
27.9,32.4,55.6,0,7,0
23.3,40.0,67.6,0,16,0
17.5,31.6,47.4,0,13,1
35.7,31.4,42.5,0,21,0
32.4,21.7,52.7,0,19,0
20.2,30.2,57.6,0,10,1
29.0,35.4,49.9,0,7,0
29.3,38.3,62.6,1,0,0
30.1,28.7,52.9,0,20,0
11.4,33.8,34.2,1,16,0
33.1,36.2,60.5,1,19,0
20.4,32.0,46.2,0,17,1
22.1,22.9,51.4,0,9,0
46.1,33.0,70.5,1,8,0
27.4,35.0,72.7,0,1,0
21.9,28.2,49.2,1,19,0
7.4,31.0,60.8,0,2,1
36.1,27.4,49.5,0,0,0
14.2,21.7,52.1,0,0,1
17.0,36.1,48.9,0,17,1
22.3,32.0,37.8,0,7,0
36.3,38.4,56.0,0,17,0
31.2,35.4,57.9,0,0,0
23.7,30.6,48.3,0,21,0
27.5,31.7,65.9,1,16,0
20.2,34.3,50.6,1,9,0
26.1,35.9,48.6,1,8,0
25.6,33.3,60.3,0,21,0
32.8,36.4,39.6,0,9,0
32.7,30.8,64.1,0,21,0
29.0,28.0,51.0,0,0,0
22.1,31.7,64.9,0,15,0
30.9,32.8,67.9,0,6,0
24.3,27.2,61.4,0,2,0
16.3,26.7,46.9,0,16,1
21.8,33.8,42.5,0,8,1
25.7,30.4,40.7,0,14,0
32.3,31.3,66.0,1,7,0
23.5,30.6,53.7,0,3,0
15.3,38.1,49.0,1,18,0
25.5,37.0,53.7,0,1,0
25.9,27.1,65.8,1,1,0
26.5,29.9,62.8,0,12,0
32.4,35.4,59.4,0,18,0
33.2,34.4,61.4,0,0,0
20.2,31.8,56.8,1,22,0
20.1,27.4,58.0,0,14,1
16.7,29.3,57.2,0,1,1
30.6,29.9,55.0,0,15,0
36.6,33.1,62.5,0,21,0
22.5,38.8,58.6,0,13,0
23.1,29.3,46.2,1,5,0
36.7,27.9,60.3,0,10,0
29.0,31.6,57.5,0,13,0
28.5,36.1,61.1,0,19,0
15.5,26.2,54.0,0,3,1
30.4,37.8,63.1,0,16,0
17.6,31.3,54.4,0,15,1
15.9,29.1,62.2,0,5,1
22.2,25.6,50.4,0,7,0
20.3,34.8,51.1,0,12,1
23.2,31.3,61.0,0,3,0
13.5,32.7,51.7,1,15,0
32.7,28.4,77.1,0,16,0
34.0,30.7,60.7,0,3,0
9.4,30.1,55.2,0,15,1
32.8,31.6,63.2,0,1,0
18.5,29.3,50.2,0,19,1
31.9,25.9,64.2,0,23,0
24.5,42.9,64.0,0,12,0
25.2,26.5,67.5,1,2,0
23.5,32.7,50.6,0,20,0
34.7,24.9,42.8,1,9,0
15.1,24.0,48.9,1,17,0
29.9,32.4,52.2,0,2,0
33.8,32.7,71.7,0,0,0
30.7,37.0,77.0,0,22,0
43.6,33.6,58.4,0,10,0
20.8,31.4,55.1,1,4,0
32.7,28.2,51.5,0,2,0
24.2,38.0,63.2,0,10,0
34.9,35.7,76.9,0,0,0
24.9,27.0,72.9,0,14,0
21.9,32.2,66.4,0,6,1
35.4,32.6,66.2,0,23,0
21.1,30.6,63.3,0,1,1
13.7,35.1,54.5,0,14,1
20.9,35.3,47.6,1,17,0
30.0,31.2,54.8,0,3,0
36.1,30.9,59.2,0,0,0
25.9,38.0,40.5,0,8,0
35.5,35.7,53.5,1,8,0
14.1,32.3,46.7,1,21,0
21.5,25.5,65.1,0,5,1
22.7,33.4,49.5,0,13,0
24.1,34.8,58.3,1,8,0
25.7,21.0,48.0,0,1,0
30.5,33.0,71.0,0,8,0
21.4,30.3,38.0,0,12,1
26.1,31.1,59.8,1,19,0
24.6,28.4,42.2,0,19,0
17.6,31.4,49.9,0,22,1
24.1,37.6,57.1,0,11,0
23.9,30.2,57.6,0,9,0
23.7,35.9,57.3,0,4,0
25.3,28.8,56.5,1,23,0
25.6,35.0,48.6,1,11,0
21.5,32.0,53.4,0,0,1
35.2,33.4,55.3,0,22,0
15.6,32.0,57.0,1,3,0
19.2,34.6,54.3,0,12,1
47.2,21.7,62.3,0,17,0
16.7,26.3,55.9,1,1,0
14.2,33.7,57.0,1,10,0
30.9,23.8,51.2,0,21,0
8.4,29.9,44.5,0,3,1
23.1,31.8,56.5,0,17,0
42.2,28.7,67.1,1,6,0
12.6,29.2,59.4,1,8,0
9.1,33.1,46.8,0,1,1
13.0,36.0,63.1,1,3,0
32.2,28.2,51.6,1,13,0
34.0,29.7,62.1,0,16,0
20.9,29.1,51.3,0,0,1
30.5,22.3,58.5,0,2,0
36.1,32.6,49.8,1,0,0
39.3,35.7,50.1,0,19,0
23.0,36.1,39.3,0,21,0
6.6,28.5,60.1,0,20,1
18.4,27.0,58.7,0,12,1
21.6,32.1,59.3,0,13,1
22.9,35.3,57.8,0,11,0
23.5,32.6,47.4,0,10,0
34.0,33.2,64.7,0,17,0
35.2,36.6,64.9,0,1,0
23.6,29.0,47.1,0,2,0
33.8,31.1,60.3,0,3,0
27.9,38.5,63.7,0,8,0
25.5,31.2,50.3,0,10,0
32.3,26.9,52.0,0,21,0
25.6,29.3,60.3,0,20,0
41.5,28.2,39.9,0,8,0
13.5,33.4,44.1,0,16,1
20.9,28.4,45.1,0,14,1
24.0,33.1,37.0,0,8,0
28.5,29.1,65.8,0,6,0
35.1,23.5,35.1,0,7,0
24.8,33.2,58.4,0,2,0
13.6,32.6,63.1,0,0,1
31.7,34.1,52.1,1,3,0
31.0,29.3,48.3,0,16,0
9.5,28.9,57.3,0,0,1
25.0,33.6,55.0,1,3,0
12.3,38.1,65.0,0,7,1
19.7,32.0,28.7,0,16,1
17.8,33.7,45.8,0,11,1
31.5,30.7,60.6,0,21,0
25.9,25.8,55.5,0,15,0
14.7,35.9,62.5,0,4,1
32.0,35.6,57.6,0,12,0
13.5,34.8,53.7,0,12,1
27.6,31.3,52.0,0,11,0
18.5,34.4,78.3,1,2,0
22.1,35.6,70.3,0,11,0
29.0,38.5,60.0,0,23,0
29.2,36.0,55.8,1,19,0
35.7,32.3,60.4,1,19,0
24.3,26.8,63.3,1,22,0
27.5,32.6,59.2,0,23,0
21.5,33.0,47.5,1,19,0
26.5,34.8,72.8,0,10,0
28.5,37.4,57.5,0,9,0
24.2,31.6,75.1,1,15,0
10.6,40.4,56.9,0,5,1
27.7,25.0,52.5,0,16,0
27.9,33.7,68.8,1,12,0
19.6,28.8,58.0,0,17,1
14.7,24.4,56.3,0,11,1
36.8,31.2,43.0,0,4,0
28.9,26.2,61.6,0,19,0
23.2,31.4,50.1,0,15,0
15.9,32.1,50.5,0,2,1
18.4,36.5,50.1,0,15,1
35.4,26.0,59.4,0,10,0
26.1,35.6,39.6,0,13,0
20.6,32.4,52.9,0,21,1
29.1,36.1,64.8,1,21,0
18.5,30.3,42.5,0,12,1
37.0,26.7,56.7,1,10,0
35.8,27.1,48.7,1,13,0
21.3,26.8,51.0,0,9,1
20.0,33.9,71.6,0,23,1
5.0,37.9,38.5,1,17,0
13.1,29.7,62.7,0,6,1
14.3,34.5,50.2,0,22,1
26.1,25.9,49.7,0,17,0
22.4,32.7,43.9,0,21,0
14.2,34.7,62.5,0,20,1
22.8,26.2,53.1,0,1,0
29.0,31.2,51.8,0,7,0
29.2,34.9,56.1,0,22,0
9.8,20.3,53.3,1,14,0
24.0,37.3,35.0,0,5,0
13.9,33.4,50.1,0,20,1
32.2,34.9,64.0,0,12,0
31.3,30.3,39.9,0,4,0
17.8,25.1,44.1,0,21,1
18.9,34.1,50.7,1,2,0
21.3,31.7,47.7,1,14,0
7.0,32.1,54.7,0,23,1
27.7,36.4,44.1,0,8,0
22.8,35.0,51.1,0,16,0
32.8,39.7,54.5,0,16,0
16.2,32.6,61.5,0,12,1
20.0,29.2,67.4,0,17,1
12.9,31.2,52.4,0,19,1
17.0,33.7,73.9,0,4,1
15.5,36.1,53.2,0,12,1
33.0,26.1,63.3,1,6,0
19.4,32.0,74.3,1,3,0
26.0,38.4,56.4,1,12,0
22.0,31.0,41.3,0,16,0
14.8,35.7,55.9,0,7,1
23.7,34.0,48.9,0,2,0
29.8,35.8,52.3,0,15,0
15.3,28.8,74.8,0,1,1
31.5,28.8,42.8,0,0,0
18.2,32.1,58.0,0,7,1
21.1,25.9,46.2,1,2,0
29.2,30.9,51.9,0,16,0
19.7,33.0,62.4,0,18,1
25.3,39.1,58.2,0,23,0
22.5,33.6,52.7,0,15,0
26.0,34.5,48.5,0,19,0
6.0,36.7,58.2,1,9,0
10.4,28.1,72.1,0,22,1
29.9,31.3,46.0,1,23,0
33.3,41.7,74.1,0,14,0
17.7,31.7,67.0,0,6,1
23.0,36.5,68.7,1,15,0
27.4,35.9,58.1,1,16,0
30.5,26.1,66.7,1,19,0
8.8,33.2,44.9,0,12,1
17.9,32.6,48.3,0,9,1
22.3,33.3,62.7,0,8,0
30.6,29.0,58.0,0,6,0
45.0,27.5,53.5,0,11,0
23.2,30.1,30.0,0,0,0
13.7,31.6,50.6,1,23,0
28.2,36.7,43.3,0,15,0
35.6,39.3,59.9,0,3,0
25.9,37.6,53.1,0,13,0
17.7,35.4,48.7,0,22,1
32.7,28.0,81.4,1,21,0
30.3,30.4,65.4,0,22,0
16.8,32.8,65.6,1,16,0
28.1,29.5,77.0,1,11,0
33.0,34.3,63.0,1,14,0
34.5,34.9,47.3,1,21,0
24.5,34.1,46.1,0,11,0
22.1,36.1,64.6,0,2,0
34.8,28.4,34.4,0,9,0
15.3,35.7,54.2,0,19,1
28.5,29.2,33.3,1,16,0
14.0,28.2,56.0,0,13,1
33.5,34.1,63.5,0,12,0
22.9,36.9,57.8,0,12,0
35.1,34.0,64.4,0,7,0
28.9,32.1,74.6,0,13,0
15.2,33.2,53.6,0,1,1
36.4,32.5,83.1,0,18,0
37.4,27.5,57.1,0,22,0
32.1,27.0,64.5,0,1,0
18.9,31.7,48.9,0,11,1
22.6,32.3,71.2,0,19,0
26.2,32.0,65.4,0,11,0
19.4,34.7,69.7,1,22,0
38.5,31.1,55.5,0,18,0
26.2,34.3,42.4,0,15,0
5.0,31.4,59.6,1,1,0
27.7,39.3,38.0,0,7,0
22.2,32.3,51.6,0,1,0
24.4,41.4,56.9,0,9,0
22.1,33.4,78.8,0,15,0
31.5,31.1,58.2,0,6,0
34.0,28.4,56.4,0,18,0
27.3,26.2,54.4,0,19,0
22.3,28.0,41.6,0,21,0
24.7,28.5,55.9,0,2,0
25.2,33.6,56.0,0,16,0
18.6,29.9,45.3,0,7,1
29.6,32.7,43.1,0,3,0
28.7,37.1,50.2,0,0,0
37.3,31.6,55.6,0,17,0
35.0,40.3,50.4,0,21,0
19.5,27.3,44.5,0,0,1
31.6,31.4,57.9,0,8,0
17.4,29.8,60.4,0,13,1
30.6,35.7,56.2,1,6,0
20.9,23.0,49.4,0,7,1
16.8,26.2,60.9,0,7,1
27.2,31.6,53.1,0,21,0
5.0,38.2,43.1,0,23,1
11.0,32.9,65.4,0,22,1
23.6,26.6,58.5,1,0,0
25.7,27.2,53.8,0,2,0
22.0,38.7,39.3,1,8,0
12.4,29.5,47.6,0,7,1
18.5,28.2,75.2,0,4,1
28.1,37.9,39.9,1,0,0
29.7,36.0,52.5,0,1,0
24.9,37.1,54.8,0,9,0
34.3,28.2,58.2,0,13,0
28.2,25.9,40.0,1,14,0
19.0,32.5,56.7,0,9,1
22.8,33.3,38.1,0,8,0
13.8,33.5,56.0,0,11,1
24.1,37.9,48.5,0,9,0
33.9,25.1,46.3,0,23,0
30.5,35.4,63.3,0,8,0
36.2,27.6,52.6,0,17,0
22.6,35.4,59.7,1,18,0
35.8,30.1,60.1,0,18,0
23.5,28.7,67.7,1,16,0
36.8,29.6,42.9,0,1,0
24.8,26.2,64.2,0,9,0
30.7,32.2,55.2,1,4,0
36.8,28.9,51.2,0,6,0
23.5,35.1,43.5,0,5,0
26.7,34.6,61.1,0,1,0
35.3,38.8,45.8,0,7,0
23.9,33.5,60.2,1,3,0
14.4,34.1,74.3,0,17,1
42.1,37.6,64.8,1,3,0
21.2,29.5,68.9,1,7,0
26.3,26.0,47.8,0,16,0
34.2,32.8,62.6,0,13,0
20.1,26.3,43.6,0,7,1
